,0
188,0.785566417759318
189,0.28775691722629243
190,0.3256250027481281
191,1.3191813548181321
192,1.8404104662867344
193,1.1087425978528092
194,0.47538238604636174
195,0.3886851320427417
196,0.5704643961917961
197,0.7510937061460918
198,0.42166962686812304
199,0.3325735526343292
200,0.5857498951212872
201,0.39716132023999595
202,1.3167511484090335
203,1.5175089865706184
204,1.1443556407755713
205,1.2838334544623224
206,0.650848625829213
207,1.2401727855137024
208,0.31174826394601574
209,0.4354480793475122
210,0.2050741661319558
211,1.7362780051194036
212,1.3170403988669341
213,0.7217748921224296
214,0.661888794103427
215,0.6569759883156858
216,0.3335338554685273
217,1.4084574067767508
218,0.6185050348990981
219,0.6100751629481329
220,0.21805605776052328
221,0.7656362456387673
222,0.30900310703322703
223,0.39389659003369804
224,0.7014139106683599
225,0.6955781235554153
226,0.3609141246533679
227,0.453032983096273
228,0.47894819773391273
229,0.5213975684876893
230,0.5120811627962911
231,1.7978456481665885
232,0.771067688881554
233,0.46388457986619847
234,0.7088088330791948
235,0.3415840227833547
236,0.5611681237405126
237,0.27148015706831846
238,0.586321187461102
239,0.3637468942472897
240,1.3155255036321336
241,0.34318389129597604
242,0.2967000531554913
243,0.24113821669808594
244,0.7845038102390722
245,0.5282059539481327
246,0.5300153691703604
247,1.244265402628656
248,0.4215514365236144
249,0.446080212874568
250,0.5129406179987264
251,1.5249837498188885
252,1.9385269040719604
253,0.3924023866881904
254,1.018420924160981
255,1.1795077751928782
256,0.7138351545521846
257,0.7194224121529407
258,0.7446705609648006
259,0.5430845967601556
260,0.3957277035780169
261,0.36048445946723795
262,0.47323002877359
263,0.6315263960313198
264,0.28245716473997884
265,1.0317734053141412
266,1.9780367772914786
267,0.2722923512195875
268,0.48496614500586
269,0.2544576357445997
270,0.40757251873211764
271,1.276671422236877
272,0.7779910348827987
273,0.7986561458648846
274,0.4386189051366152
275,0.2736073349701518
276,0.6460397160617586
277,0.31807524024500233
278,0.20114126739678
279,0.3506918234880032
280,0.2962571613491464
281,1.6683074408718177
282,1.509572538970812
283,0.6981041030421147
284,0.6596361117000801
285,0.585104713434099
286,0.32684855889490677
287,0.43302101538050597
288,0.22624736397247358
289,0.7127077638579313
290,0.30441442228327087
291,1.8602392544630795
292,0.37974348218700205
293,0.5694121092838447
294,0.3782261959894946
295,1.1733898636079543
296,0.4550501056576995
297,1.9181814184201018
298,0.4528191643687198
299,1.3934177206359655
300,0.6868312174409799
301,0.4475919566882998
302,1.2115137422232571
303,0.709787515766239
304,0.6678525181502845
305,0.251275875427618
306,0.3719431178194276
307,0.24099680837112245
308,0.21135534167924383
309,0.506619483632422
310,0.6041249680055873
311,0.48472973123321866
312,0.6099728290343642
313,0.49458552878101836
314,0.4542792994560713
315,1.6174874929414564
316,0.2105428685668938
317,0.38095345130705005
318,1.915485136849259
319,0.20793210775812743
320,0.23207481338857247
321,0.5133958999357099
322,1.484308927038727
323,0.2720614230492797
324,1.307846856028437
325,0.7823371822507574
326,0.727522408531327
327,0.3085021692665253
328,1.220880442781884
329,0.5863974958658263
330,0.5928554939992963
331,0.3643525770630097
332,0.5371608540143655
333,0.4499416924473567
334,0.4159018870864718
335,0.6937347469131252
336,1.3978300375085426
337,0.3815975953909094
338,0.2375729316156727
339,1.7354818573862598
340,1.481683766824542
341,0.5637822668895005
342,0.5628819568795859
343,0.7286846150500703
344,0.6064312858298826
345,0.7881413649523512
346,0.30288128949761894
347,1.527434620226522
348,1.34877742464935
349,0.5909828976796813
350,0.745455954121929
351,0.3262077530024035
352,0.30039870682282
353,0.7314380251510859
354,0.7408304830647141
355,0.23907664143224894
356,1.9215198007848207
357,0.6546540655274233
358,0.7990953472033135
359,0.6642096639171837
360,1.7281025522338673
361,0.30645703587480516
362,0.5763085841062874
363,1.6490386287953556
364,0.7347129486392558
365,0.5636777411972576
366,1.8185305682815098
367,0.5858461250773981
368,0.41580196203603903
369,0.6947622322949285
370,1.813731265063892
371,0.7036760221679128
372,1.855642294948165
373,1.994223774878952
374,0.7672169175528001
375,0.7545426029081599
376,1.800362690958412
377,0.2750592492528263
378,1.2189917130688186
379,0.4963084228451501
380,1.1108769529477613
381,1.0951936874815242
382,0.30428588519488053
383,1.8638097000822031
384,0.4609430983625488
385,0.4036033826422639
386,0.5550511222469237
387,0.5737267767433175
388,0.5883472121254323
389,0.5771921564822793
390,1.767617711281361
391,0.5943746554277983
392,0.255836385055809
393,0.5752756047007408
394,1.1656518423533198
395,0.23787028360049053
396,1.1948608660372522
397,0.3386526976855688
398,0.5061134178283969
399,0.42120698924064687
400,0.40795098065941904
401,0.6128424731070217
402,0.5547605626643816
403,0.6299571421246812
404,1.5692596976847626
405,1.3969426678945758
406,0.6839971909502001
407,1.703658528005818
408,1.3402849302566393
409,1.8701407631455866
410,0.3033855890725699
411,0.6573170447600942
412,1.4626251934418149
413,1.0776704209025398
414,1.4950068967814307
415,0.557080472793792
416,0.6541299271901018
417,0.7915554638322639
418,1.4142104984909394
419,0.26242808782664884
420,0.7558764619094636
421,0.7020941765210353
422,0.770108635301429
423,0.27974528255186226
424,0.5693606790254493
425,0.6809128008965657
426,0.7045045874197291
427,0.4565118929906742
428,0.37783064340369654
429,0.20513614532237995
430,0.7925384370112132
431,0.678252652472495
432,1.3991927588630835
433,1.062180590236093
434,1.5046631151835534
435,0.7864381583568578
436,0.228109457158715
437,1.9276892700130657
438,0.7190259692334651
439,0.4061681940542805
440,0.34649948201806247
441,0.3691657062232187
442,0.4196594680513458
443,0.7810508799461566
444,1.0944709164462876
445,0.39333893433242295
446,0.3488414740469775
447,1.6762241252644334
448,0.5193038891085764
449,0.6146358710597487
450,0.510107074768587
451,0.20664301070449598
452,0.34389802334593855
453,0.7801453295602174
454,0.3858855435411267
455,0.4614798139297137
456,0.56292296066606
457,0.37282997953254104
458,0.49959063846878093
459,0.6491478688789142
460,0.6156081441487258
461,0.384819871362214
462,0.755878654480485
463,0.6543690409958136
464,0.488551316811481
465,0.7774760538559846
466,0.5003697598242011
467,1.2680710766465564
468,0.3016360695656281
469,0.5533959824497909
470,1.8096271687627694
471,1.4540405063732875
472,0.33070923270308616
473,0.6414005446901992
474,0.7161513297620878
475,1.0128571772671988
476,0.5689217179553498
477,0.609705090018971
478,0.2702890785538349
479,1.540160295126469
480,0.3585149063676015
481,0.5451645353534611
482,0.602304181506121
483,0.372203019801411
484,0.33624848203915503
485,0.7182245070668345
486,0.21624903920830973
487,0.49443501215883423
488,0.4415042205191835
489,0.6646405191054545
490,0.4938019069508268
491,0.4207646900995641
492,0.4082551967879683
493,0.6263068723280029
494,0.7808135549497293
495,0.6259075221416992
496,0.7280908932739578
497,0.3331565552753939
498,0.2940791956522812
499,0.7511722194094668
